Address,Avg Price Range,Avg Price USD for histogram,Award Remark,Award text,Country,Cuisine,Currency,Guide Text,Loc,Name,Stars,URL,Avg Price,AvgPriceUSD,AvgPrice USD,Exchange to USD,Lat,Lng,Max Price,MaxPrice USD,Min Price,MinPrice USD
"7 E. 27th St., New York, 10010, United States",100-200 USD,100,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,Italian,USD,"Acclaimed Chef Jonathan Benno returns to the fine dining scene with this refined spot. Nestled in the Evelyn Hotel, this luxurious space highlights an art deco chandelier suspended under a large glass skylight. The staff glides effortlessly across the mosaic-tiled floor, tending to guests' every whim and fancy. The menu explores the area where Italy and France meet—along the border regions of Liguria and Provence—by way of three- four- or five-course meals. The chef's skill truly shines when he puts his practiced hands to perfect house-made pastas tossed in luxe ingredients, like garganelli verdi or risotto studded with meaty blue foot mushrooms and Piave Vecchio. Seafood is particularly well-executed here, as in the black bass with escargots in a garlic-parsley-and butter sauce, or the raw scallops with pickled and sweet kohlrabi with a hint of heat from mustard oil and a smoky pop from the roe. Strawberry sorbet topped with whipped crème frâiche tastes of childhood summers and cleanses the palate. Then, an exquisite wedge of lemon curd torta topped with toasted pine nuts makes the perfect finish.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7439284,-73.9872554&language=en-US",Benno,1,https://guide.michelin.com/en/new-york-state/new-york/restaurant/benno,100,100,100,1,40.7439284,-73.9872554,155,155,45,45
"7 route Mathieu-de-la-Haye - Adoménil-Rehainviller, Lunéville, 54300, France",100-200 USD,125,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Traditional cuisine,EUR,"One is graciously welcomed to this handsome abode, far from the madding crowd. The heavenly interior sets off the remarkable cuisine, depicted by its subtlety and range of ingredients, which are cooked to perfection and overflowing with taste. And let’s not forget the splendid wine list!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.5647471,6.4630197&language=en-US",Château d'Adoménil,1,https://guide.michelin.com/en/grand-est/lunville/restaurant/chateau-d-adomenil,115,129,129,1.12,48.5647471,6.4630197,155,174,75,84
"9 rue de l'Hôtel-de-Ville, Arbois, 39600, France",100-200 USD,100,Very comfortable restaurant,"Two MICHELIN Stars: Excellent cooking, worth a detour!",France,Creative,EUR,"Without forgoing Jean-Paul Jeunet’s gastronomic heritage, Steven Naessens has asserted his own distinctive culinary identity. True to the house traditions of local produce and creativity, he dreams up superb dishes in which local delicacies are prominent: mountain sorrel, nettles, star anise, salad burnet, wild mushrooms…","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.9028637,5.7727248&language=en-US",Maison Jeunet,2,https://guide.michelin.com/en/bourgogne-franche-comte/arbois/restaurant/maison-jeunet,110,123,123,1.12,46.9028637,5.7727248,155,174,65,73
"19 rue de la Grenouillère, La Madelaine-sous-Montreuil, 62170, France",100-200 USD,125,Very comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",France,Modern cuisine,EUR,"The setting is splendid: two sleek, glass - paned metal extensions open up the dining area onto the surrounding nature and the kitchens. Like an alchemist, chef Alexandre Gauthier teases out flavours in on - point dishes, each a vignette of creativity, in which the ingredients sing the praises of the seasons. Mind - blowing.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=50.4709200,1.7547200&language=en-US",La Grenouillère,2,https://guide.michelin.com/en/hauts-de-france/la-madelaine-sous-montreuil/restaurant/la-grenouillere,118,132,132,1.12,50.47092,1.75472,155,174,80,90
"27a Hay's Mews, Mayfair, W1J 5NY, United Kingdom",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",United Kingdom,Creative,GBP,"With its charming setting and understatedly elegant appearance, The Greenhouse is an oasis in the heart of the city. You enter via a tranquil garden – elements of which are brought inside through the use of natural materials, a pale green colour scheme and some pretty leaf-etched glass. Attentive, professional service puts you immediately at ease, with an experienced and wonderfully helpful sommelier on hand to guide you through the wine list; impressive in both its range and depth. Cooking here is – and always has been – underpinned by top quality ingredients and a classical French base. Dishes are not only beautifully presented but also technically accomplished, with refined, perfectly judged contrasts of texture and flavour.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=51.5078984,-0.1491827&language=en-US",Greenhouse,2,https://guide.michelin.com/en/greater-london/mayfair/restaurant/greenhouse69393,100,124,124,1.24,51.5078984,-0.1491827,155,192,45,56
"50 route Nationale, Montchenot, 51500, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Classic cuisine,EUR,"At the foot of the Montagne de Reims, this inn has an opulent style. An elegant setting for fine, classic cuisine, to relish in a lovely interior done out in pale wood, which, come evening, takes on an irresistibly romantic feel. Premium ingredients, truffle menu in season, superb list of wines from the Champagne region.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=49.1618209,4.0111661&language=en-US",Le Grand Cerf,1,https://guide.michelin.com/en/grand-est/montchenot/restaurant/le-grand-cerf,97,109,109,1.12,49.1618209,4.0111661,155,174,39,44
"89 E. 42nd St., New York, 10017, United States",0-100 USD,75,Comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",United States,Scandinavian,USD,"Even before disciples of the New Nordic creed started making pilgrimages to Copenhagen’s Noma restaurant, it was clear that the winds of culinary change were blowing in from that direction. The ethos that has made the cooking in Scandinavia so influential—fierce adherence to seasonality and respect for nature’s larder—may not seem particularly groundbreaking but for many a chef and restaurateur it prompted some sort of epiphany. The good news is that, thanks to the great Dane Claus Meyer, you don’t need to fly there to find out more. Agern is hidden at the Vanderbilt Hall end of Grand Central Terminal but has been designed with such understated elegance that you quickly forget where you are. The restaurant also leads into the Nordic-themed “Great Northern Food Hall” so go ahead and embrace the hygge. Ingredients like havgus, söl, and ymer may not exactly roll off the tongue but Icelandic chef Gunnar Gíslason uses them, along with pickling, smoking, and fermenting, to deliver sharper, more defined, and more natural flavors. Mackerel is finessed with bright nasturtium purée and tart tomato salad, while the richness of the dry-aged duck rillettes is balanced with bitter charred cabbage.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7522094,-73.9778640&language=en-US",Agern,1,https://guide.michelin.com/en/new-york-state/new-york/restaurant/agern,98,98,98,1,40.7522094,-73.977864,155,155,40,40
"220 W. 13th St., New York, 10011, United States",100-200 USD,100,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,Japanese,USD,"Lauded Chef Yoshihiko Kousaka is in control of this superb sushiya, which offers a stellar omakase in an elegant setting. The room is sleek, modern and flaunts a handsome Japanese sensibility—there is a counter for 12, along with three small tables, as well as a relaxed but deeply attentive staff to help enhance the experience. Soft piano music plays in the background, and the crowd is energetic and warm. Chef Kousaka often prepares each item of the omakase himself, methodically working pieces of fish into something transcendent, and explaining them in full to the bright-eyed patrons. The impressive 15-piece version can be tailored somewhat as diners can opt for sushi only or sushi with sashimi, as well as such luxe supplemental items as uni, toro, king crab and ankimo (monkfish liver). Here, fish is minimally embellished, relying instead on original sourcing and the chef’s impeccable technique. For instance, a night’s parade churned out of this kitchen may include everything from red snapper, Japanese sea bass and silky shrimp, to wild winter yellowtail, firefly squid with sweet miso and tosazu jelly, as well as mackerel with ginger and scallion.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7383160,-74.0013700&language=en-US",Kosaka,1,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kosaka,115,115,115,1,40.738316,-74.00137,155,155,75,75
"980 N. Michigan Ave., Chicago, 60611, United States",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",United States,Italian,USD,"Located in the striking One Magnificent Mile building, there are many reasons why Spiaggia remains one of the city's most beloved Italian restaurants. There are high-end bells and whistles aplenty, but to hear the staff recite the effort and intricacies behind, say, the culurgiones is to compel you to order them. Good-looking groups and cozy couples with a glass of wine in hand make up most of the crowd here. Bread is a noteworthy assortment, including a dark ash loaf with a crusty exterior begging to be smeared with honey-drizzled whipped ricotta. Mafaldine pasta is especially delectable with tender shredded lamb belly; while the salmon, in a fennel cream studded with salmon roe, will have you wishing for seconds. The rabarbaro dessert is a delicate cheesecake dressed with rhubarb sorbet. Of course, if the many tempting options prove too much, opt for the tasting menu, which delivers all of the highlights without any of the decision making. All in all, to dine at Spiaggia is to celebrate a Chicago grande-dame. The stunning dining room is designed with marble columns and alcoves to enhance its dramatic views, thereby making it an idyllic spot to appreciate the Magnificent Mile by night.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=41.9007995,-87.6242897&language=en-US",Spiaggia,1,https://guide.michelin.com/en/illinois/chicago/restaurant/spiaggia,104,104,104,1,41.9007995,-87.6242897,155,155,53,53
"Auchterarder, PH3 1NF, United Kingdom",100-200 USD,150,Extremely comfortable restaurant.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",United Kingdom,Creative french,GBP,"You’ll find this elegant restaurant concealed within the world-famous Gleneagles hotel. It may be windowless, but the classically dressed room is an intimate spot, with contemporary still-life paintings on the walls. Tables are immaculately laid and an air of comfort pervades the room, but that’s not to say the atmosphere is in any way stilted or solemn. Head Chef Stevie McLaughlin leads the way in honouring the memory of Andrew Fairlie. The kitchen works well with the seasons and when you’re in this part of the world you don’t lack for prime ingredients, whether that’s scallops from Mull, Highland lamb or local venison. These ingredients form the focus of the French-based menu and add a sense of luxury and indulgence. Great use is also made of the Victorian walled kitchen garden, which provides plenty of leaves, vegetables and fruits.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=56.2831833,-3.7509916&language=en-US",Andrew Fairlie at Gleneagles,2,https://guide.michelin.com/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,133,165,165,1.24,56.2831833,-3.7509916,155,192,110,136
"Avenida de Burjassot 54 (Bombas Gens Centre d’Art), Valencia, 46009, Spain",100-200 USD,125,Extremely comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",Spain,Modern cuisine,EUR,"Art and gastronomy have always formed a perfect tandem to such an extent that the culinary experience on offer here reaches even loftier heights. In this restaurant, the decor combines the industrial look of what was once a factory with a contemporary aesthetic, providing the backdrop for cuisine that is high on technique, creativity and flavour.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=39.4851249,-0.3852018&language=en-US",Ricard Camarena,2,https://guide.michelin.com/en/comunidad-valenciana/valencia/restaurant/ricard-camarena,112,125,125,1.12,39.4851249,-0.3852018,155,174,68,76
"Bahnhofstrasse 55, Zermatt, 3920, Switzerland",100-200 USD,100,Very comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Switzerland,Creative,CHF,"The inlay work panelling, opulent Maria-Theresia chandeliers and fine furniture all contribute to the grandeur of this luxury hotel. In the restaurant you can choose between the ‘Home’ and ‘Wanderlust’ menus – both feature ambitious cuisine prepared using predominantly local produce.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.0198173,7.7462776&language=en-US",Alpine Gourmet Prato Borni,1,https://guide.michelin.com/en/wallis/zermatt/restaurant/alpine-gourmet-prato-borni,98,103,103,1.05,46.0198173,7.7462776,155,163,40,42
"Brühlbleichestrasse 11, Sankt Gallen, 9000, Switzerland",100-200 USD,100,Very comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Switzerland,Modern cuisine,CHF,"The dedicated team here serve seasonally inspired, regional and international cuisine in an elegant, modern interior. Menu options include trout fillet with radishes and pumpernickel. If you fancy eating right at the heart of things, try booking the ‘Kitchen Table’. Simpler lunchtime menu.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.4307920,9.3833953&language=en-US",Jägerhof,1,https://guide.michelin.com/en/sankt-gallen-region/sankt-gallen/restaurant/jagerhof,108,113,113,1.05,47.430792,9.3833953,155,163,60,63
"Cavendish Street, Cartmel, LA11 6PZ, United Kingdom",100-200 USD,125,Very comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",United Kingdom,Creative,GBP,"Opened in 2002 by Simon Rogan and his wife, L’Enclume has become as synonymous with this sleepy Lakeland village as sticky toffee pudding. Indeed, it’s been so successful, that the couple also opened the more relaxed Rogan & Co, as well as stylish bedrooms which are spread about the village. The characterful old building still displays evidence of its ‘smithy’ days and its location next to a brook makes it a truly charming spot on a warm summer’s evening. 16 or so courses make up the well-balanced, perfectly paced tasting menu and produce from their 12 acre farm guides the fiercely seasonal dishes, which are passionately prepared, innovative and full of interest. Flavours are natural and harmonious and an array of textures stimulates the palate. For those wanting to immerse themselves further, the development kitchen, Aulis, opens at weekends.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=54.2017254,-2.9538566&language=en-US",L'Enclume,2,https://guide.michelin.com/en/cumbria/cartmel/restaurant/l-enclume,107,133,133,1.24,54.2017254,-2.9538566,155,192,59,73
